batch,pair,source_name,target_name,cost_9,angle_9,cost_16,angle_16,cost_32,angle_32,cost_64,angle_64,cost_128,angle_128,cost_196,angle_196,cost_256,angle_256,cost_384,angle_384,cost_512,angle_512,angle_global,cost_global
003_04,8,003_LTA_F10_095615_202205.vsi - 40x_BF_04.tif,003 HE R11_4.vsi - 20x_04.tif,-0.11150132119655609,113,-0.08090389519929886,113,-0.07108493894338608,113,-0.10717469453811646,114,-0.20094072818756104,117,-0.27018097043037415,116,-0.36372825503349304,116,-0.3743172287940979,108,-0.5100202560424805,116,116.0,-0.5356299877166748
003_04,9,003 HE R11_4.vsi - 20x_04.tif,003 HE R21_4.vsi - 20x_04.tif,-0.13684076070785522,349,-0.09686987847089767,349,-0.08967982232570648,307,-0.13952414691448212,319,-0.25577467679977417,319,-0.35383760929107666,317,-0.43082761764526367,317,-0.5415015816688538,340,-0.5972498059272766,166,339.0,-0.5692201852798462
002_01,1,002 HE R1_1.vsi - 20x_01.tif,002_ST_V19S23_002_1_01.tif,-0.18024641275405884,64,-0.15545806288719177,64,-0.1799445003271103,64,-0.260336697101593,64,-0.4182867407798767,64,-0.5529159903526306,64,-0.6408544778823853,64,-0.7275328040122986,64,-0.7890760898590088,64,64.0,-0.7649475336074829
002_01,2,002_ST_V19S23_002_1_01.tif,002_MP_F3.vsi - old_02 - 20x_BF_01.tif,-0.12047534435987473,109,-0.07290904223918915,108,-0.03893467038869858,108,-0.048312995582818985,146,-0.15566354990005493,141,-0.2771259844303131,296,-0.37548765540122986,297,-0.49963250756263733,232,-0.5759216547012329,5,5.0,-0.5469111800193787
002_01,3,002_MP_F3.vsi - old_02 - 20x_BF_01.tif,002 M+ V6 HES.vsi - 20x_BF_01.tif,-0.11349201202392578,248,-0.06839597225189209,159,-0.04225955903530121,207,-0.05402538925409317,72,-0.15919555723667145,322,-0.29186466336250305,303,-0.37822020053863525,303,-0.509533166885376,330,-0.5724341869354248,330,330.0,-0.5419720411300659
002_01,4,002 M+ V6 HES.vsi - 20x_BF_01.tif,002 M- V7 HES.vsi - 20x_BF_01.tif,-0.167752206325531,308,-0.1461762934923172,308,-0.16827067732810974,308,-0.23892593383789062,308,-0.3960173726081848,308,-0.5188648700714111,308,-0.6002712845802307,308,-0.6896169185638428,308,-0.7395808100700378,307,307.0,-0.7179484963417053
002_01,5,002 M- V7 HES.vsi - 20x_BF_01.tif,002 MM V8_01.vsi - 20x_BF_01.tif,-0.11460623145103455,8,-0.07240179926156998,7,-0.04498720541596413,81,-0.05553750693798065,257,-0.1577732414007187,256,-0.28273826837539673,4,-0.3770487904548645,12,-0.4997596740722656,12,-0.5656207203865051,5,5.0,-0.5732099413871765
002_01,6,002 MM V8_01.vsi - 20x_BF_01.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_01.tif,-0.11031806468963623,329,-0.07128013670444489,328,-0.04920690506696701,327,-0.06931785494089127,341,-0.1774250715970993,341,-0.2993221580982208,315,-0.3832724690437317,89,-0.437075138092041,343,-0.5196508765220642,91,91.0,-0.5394001007080078
002_01,7,002_LPS_F9_094135_202205.vsi - 40x_BF_01.tif,002_LTA_F10_095442_202205.vsi - 40x_BF_01.tif,-0.15550130605697632,48,-0.14201371371746063,48,-0.1738971620798111,47,-0.2543100118637085,47,-0.42262858152389526,48,-0.5388153195381165,47,-0.604824423789978,47,-0.6736927032470703,48,-0.7170242071151733,47,47.0,-0.7355890870094299
002_01,8,002_LTA_F10_095442_202205.vsi - 40x_BF_01.tif,002 HE R11_1.vsi - 20x_01.tif,-0.13735845685005188,104,-0.10070733726024628,104,-0.09629876911640167,104,-0.1620466262102127,104,-0.31683850288391113,104,-0.4552886188030243,104,-0.5602030158042908,104,-0.649229884147644,104,-0.7254751324653625,104,103.0,-0.7094987034797668
002_01,9,002 HE R11_1.vsi - 20x_01.tif,002 HE R21_1.vsi - 20x_01.tif,-0.15081647038459778,164,-0.11074000597000122,164,-0.11350327730178833,143,-0.20456458628177643,339,-0.39496368169784546,330,-0.5471067428588867,335,-0.6642935872077942,335,-0.7524902820587158,337,-0.8152951002120972,335,335.0,-0.7847379446029663
004_02,1,004 HE R1_2.vsi - 20x_02.tif,004_ST_V19S23_108_2_02.tif,-0.15994098782539368,14,-0.12433823198080063,13,-0.13006451725959778,4,-0.2114451676607132,4,-0.40705960988998413,4,-0.532248318195343,3,-0.6372753977775574,4,-0.6967060565948486,8,-0.7753945589065552,4,4.0,-0.759149432182312
004_02,2,004_ST_V19S23_108_2_02.tif,004_MP_F3.vsi - 20x_BF_02.tif,-0.1250125914812088,94,-0.08212321251630783,94,-0.06984460353851318,313,-0.09742065519094467,331,-0.236258402466774,97,-0.3480447828769684,84,-0.4478311538696289,84,-0.5675930380821228,94,-0.6340941786766052,84,84.0,-0.630394697189331
004_02,3,004_MP_F3.vsi - 20x_BF_02.tif,004 M+ V6 HES.vsi - 20x_BF_02.tif,-0.1260271966457367,135,-0.0836610421538353,159,-0.06602686643600464,263,-0.09929891675710678,158,-0.22372318804264069,158,-0.3389977216720581,157,-0.4215465486049652,157,-0.5133864879608154,157,-0.5938506722450256,157,157.0,-0.5932061672210693
004_02,4,004 M+ V6 HES.vsi - 20x_BF_02.tif,004 M- V7 HES.vsi - 20x_BF_02.tif,-0.13635386526584625,34,-0.1012328490614891,34,-0.09387370198965073,34,-0.13525062799453735,34,-0.24096018075942993,34,-0.3864474892616272,34,-0.4457622766494751,34,-0.5329066514968872,34,-0.587275505065918,34,34.0,-0.5867091417312622
004_02,5,004 M- V7 HES.vsi - 20x_BF_02.tif,004 MM V8_01.vsi - 20x_BF_02.tif,-0.11045122146606445,1,-0.07641670852899551,205,-0.05632377788424492,205,-0.06230418384075165,207,-0.13332106173038483,214,-0.23080849647521973,205,-0.3026118874549866,11,-0.3787594735622406,10,-0.4761236608028412,11,10.0,-0.5048967599868774
004_02,6,004 MM V8_01.vsi - 20x_BF_02.tif,004_LPS_F9_094427_202205.vsi - 40x_BF_02.tif,-0.10521411895751953,32,-0.06816165149211884,161,-0.05238364636898041,303,-0.08004488050937653,152,-0.1886831820011139,152,-0.32086870074272156,297,-0.42769965529441833,156,-0.559971034526825,14,-0.6207001209259033,15,15.0,-0.6507359147071838
004_02,7,004_LPS_F9_094427_202205.vsi - 40x_BF_02.tif,004_LTA_F10_095800_202205.vsi - 40x_BF_02.tif,-0.10897639393806458,331,-0.07556289434432983,331,-0.07173509895801544,331,-0.11636453121900558,332,-0.25612422823905945,347,-0.3998737931251526,339,-0.4802926182746887,346,-0.5738857984542847,330,-0.6308203339576721,347,344.0,-0.645035445690155
004_02,8,004_LTA_F10_095800_202205.vsi - 40x_BF_02.tif,004 HE R11_2.vsi - 20x_02.tif,-0.12882000207901,148,-0.0978732779622078,148,-0.09855858981609344,148,-0.14729145169258118,149,-0.3128602206707001,148,-0.3997432589530945,148,-0.49944600462913513,148,-0.561108410358429,148,-0.65798020362854,148,148.0,-0.6861706376075745
004_02,9,004 HE R11_2.vsi - 20x_02.tif,004 HE R21_2.vsi - 20x_02.tif,-0.1358863115310669,287,-0.09883777797222137,303,-0.09684602916240692,303,-0.1333615630865097,303,-0.24014796316623688,303,-0.3563925325870514,299,-0.42762213945388794,299,-0.4928707182407379,295,-0.5913193821907043,296,297.0,-0.5940253734588623
003_02,1,003 HE R1_2.vsi - 20x_02.tif,003_ST_V19S23_107_2_02.tif,-0.14490698277950287,341,-0.11023662984371185,342,-0.10941886901855469,342,-0.16124200820922852,341,-0.2886063754558563,342,-0.41346919536590576,341,-0.48921945691108704,341,-0.6379947662353516,341,-0.6613627672195435,342,342.0,-0.6359306573867798
003_02,2,003_ST_V19S23_107_2_02.tif,003_MP_F3.vsi - 20x_BF_02.tif,-0.10286985337734222,113,-0.06556159257888794,113,-0.04514295607805252,37,-0.04483655095100403,44,-0.10086450725793839,107,-0.19579406082630157,107,-0.2706105709075928,107,-0.419894814491272,103,-0.47395938634872437,107,107.0,-0.4658278822898865
003_02,3,003_MP_F3.vsi - 20x_BF_02.tif,003 M+ V6 HES.vsi - 20x_BF_02.tif,-0.10580667853355408,25,-0.07089892774820328,181,-0.05493813008069992,174,-0.066779725253582,179,-0.15397080779075623,261,-0.2716706097126007,181,-0.351688414812088,178,-0.4513052999973297,203,-0.5151296854019165,179,179.0,-0.5344336032867432
003_02,4,003 M+ V6 HES.vsi - 20x_BF_02.tif,003 M- V7 HES.vsi - 20x_BF_02.tif,-0.1389862298965454,147,-0.10651131719350815,146,-0.10358989983797073,145,-0.14476221799850464,136,-0.24002638459205627,134,-0.32463905215263367,131,-0.39389923214912415,144,-0.46888411045074463,143,-0.5766565203666687,144,144.0,-0.535260796546936
003_02,5,003 M- V7 HES.vsi - 20x_BF_02.tif,003 MM V8_01.vsi - 20x_BF_02.tif,-0.10246795415878296,359,-0.0689476802945137,13,-0.051308661699295044,121,-0.051060352474451065,292,-0.08460532128810883,292,-0.14400188624858856,292,-0.21077018976211548,293,-0.3130488693714142,96,-0.3822140693664551,293,293.0,-0.3385202884674072
003_02,6,003 MM V8_01.vsi - 20x_BF_02.tif,003_LPS_F9_094304_202205.vsi - 40x_BF_02.tif,-0.10333321988582611,289,-0.07196550816297531,290,-0.05891164764761925,290,-0.08130477368831635,289,-0.19120989739894867,289,-0.29863759875297546,290,-0.3928987383842468,290,-0.5201132893562317,290,-0.5610926747322083,290,290.0,-0.6077494621276855
003_02,7,003_LPS_F9_094304_202205.vsi - 40x_BF_02.tif,003_LTA_F10_095615_202205.vsi - 40x_BF_02.tif,-0.12140335142612457,39,-0.09783846139907837,39,-0.0990932360291481,39,-0.1469651609659195,38,-0.2444210797548294,38,-0.3202250301837921,39,-0.38433659076690674,39,-0.44316816329956055,39,-0.54107666015625,39,39.0,-0.5880675315856934
003_02,8,003_LTA_F10_095615_202205.vsi - 40x_BF_02.tif,003 HE R11_2.vsi - 20x_02.tif,-0.12583781778812408,48,-0.10057978332042694,48,-0.11148510128259659,48,-0.1599801480770111,48,-0.2832872271537781,47,-0.3636232018470764,47,-0.43568024039268494,45,-0.45898619294166565,47,-0.5916844606399536,47,47.0,-0.6418226957321167
003_02,9,003 HE R11_2.vsi - 20x_02.tif,003 HE R21_2.vsi - 20x_02.tif,-0.12034313380718231,81,-0.08487240970134735,262,-0.0751103013753891,261,-0.11648382991552353,238,-0.21894697844982147,235,-0.3427262306213379,237,-0.4205823838710785,81,-0.5222433805465698,108,-0.6079589128494263,108,108.0,-0.6255252957344055
046_03,1,046 HE R1_1.vsi - 20x_03.tif,046_ST_V10A20_011_3_03.tif,-0.14678069949150085,177,-0.1266225278377533,177,-0.16987666487693787,176,-0.3006872832775116,176,-0.5247913002967834,176,-0.6829463839530945,176,-0.7842552065849304,176,-0.8747748732566833,175,-0.9034359455108643,176,176.0,-0.8894433975219727
046_03,2,046_ST_V10A20_011_3_03.tif,046_MP_F3.vsi - 20x_BF_03.tif,-0.1102793738245964,0,-0.07160373777151108,0,-0.06794995069503784,1,-0.13687783479690552,1,-0.32655075192451477,1,-0.49736785888671875,1,-0.6088336110115051,1,-0.7273426651954651,1,-0.785290539264679,1,1.0,-0.7723275423049927
046_03,3,046_MP_F3.vsi - 20x_BF_03.tif,046 M+ V6 HES.vsi - 20x_BF_03.tif,-0.11045799404382706,62,-0.07124024629592896,62,-0.0582607239484787,62,-0.09722953289747238,288,-0.2514782249927521,123,-0.3908440172672272,59,-0.5065240859985352,125,-0.6385626196861267,194,-0.7153975963592529,156,156.0,-0.6969638466835022
046_03,4,046 M+ V6 HES.vsi - 20x_BF_03.tif,046 M- V7 HES.vsi - 20x_BF_03.tif,-0.1456424593925476,317,-0.13546434044837952,317,-0.1853644847869873,317,-0.3020515441894531,317,-0.4767272472381592,317,-0.5866273045539856,317,-0.6746826767921448,317,-0.7654022574424744,317,-0.808893084526062,317,317.0,-0.7908532619476318
046_03,5,046 M- V7 HES.vsi - 20x_BF_03.tif,046 MM V8_01.vsi - 20x_BF_03.tif,-0.09276315569877625,80,-0.05453179404139519,139,-0.03162328526377678,139,-0.021930012851953506,116,-0.08674809336662292,116,-0.20138515532016754,116,-0.28744935989379883,116,-0.44907495379447937,62,-0.5332318544387817,65,65.0,-0.5131411552429199
046_03,6,046 MM V8_01.vsi - 20x_BF_03.tif,046_LPS_F9_094744_202205.vsi - 40x_BF_03.tif,-0.09168530255556107,187,-0.05299524590373039,104,-0.03888525068759918,104,-0.0659739226102829,107,-0.18592093884944916,121,-0.3350439965724945,49,-0.4426911771297455,309,-0.5899004340171814,325,-0.6495630145072937,325,325.0,-0.6561846733093262
046_03,7,046_LPS_F9_094744_202205.vsi - 40x_BF_03.tif,046_LTA_F10_100202_202205.vsi - 40x_BF_03.tif,-0.10659658908843994,320,-0.0738881528377533,320,-0.0845772847533226,320,-0.1581132411956787,320,-0.34673041105270386,319,-0.47485294938087463,319,-0.5873810648918152,319,-0.7174604535102844,320,-0.7580631971359253,319,318.0,-0.7511120438575745
046_03,8,046_LTA_F10_100202_202205.vsi - 40x_BF_03.tif,046 HE R11_1.vsi - 20x_03.tif,-0.1058204174041748,221,-0.06424340605735779,184,-0.053403567522764206,175,-0.11143486201763153,232,-0.28536757826805115,18,-0.44689491391181946,232,-0.5700197219848633,232,-0.7030747532844543,21,-0.7637587785720825,232,232.0,-0.7543767094612122
046_03,9,046 HE R11_1.vsi - 20x_03.tif,046 HE R21_1.vsi - 20x_03.tif,-0.13098856806755066,335,-0.10008800029754639,261,-0.12363617867231369,264,-0.23535236716270447,263,-0.4677828252315521,80,-0.6267766356468201,83,-0.7427687048912048,82,-0.8409101963043213,124,-0.8765628933906555,83,83.0,-0.859951376914978
047_03,1,047 HE R1_1.vsi - 20x_03.tif,047_ST_V10A20_007_3_03.tif,-0.1559484452009201,334,-0.13358473777770996,334,-0.1610172986984253,334,-0.2495550811290741,333,-0.444123774766922,334,-0.6006818413734436,333,-0.690820574760437,333,-0.7971317172050476,333,-0.8455570340156555,333,333.0,-0.8276070952415466
047_03,2,047_ST_V10A20_007_3_03.tif,047_MP_F3.vsi - old_04 - 20x_BF_03.tif,-0.11224858462810516,147,-0.07108234614133835,146,-0.04758023843169212,84,-0.06318493187427521,57,-0.1648511439561844,71,-0.30006614327430725,256,-0.4043334722518921,148,-0.5696597695350647,145,-0.6296840310096741,148,148.0,-0.6175154447555542
047_03,3,047_MP_F3.vsi - old_04 - 20x_BF_03.tif,047 M+ V6 HES.vsi - 20x_BF_03.tif,-0.11566329002380371,358,-0.0742526650428772,356,-0.047442782670259476,356,-0.06133756786584854,267,-0.1728558987379074,267,-0.30442938208580017,11,-0.4218670427799225,354,-0.5608631372451782,354,-0.637877345085144,354,354.0,-0.6321637630462646
047_03,4,047 M+ V6 HES.vsi - 20x_BF_03.tif,047 M- V7 HES.vsi - 20x_BF_03.tif,-0.19238528609275818,282,-0.18818895518779755,282,-0.25071948766708374,282,-0.3773239552974701,282,-0.5654257535934448,282,-0.6993573904037476,282,-0.7799996137619019,282,-0.8489354848861694,282,-0.8844487071037292,282,282.0,-0.8731361627578735
047_03,5,047 M- V7 HES.vsi - 20x_BF_03.tif,047 MM V8.vsi - 20x_BF_03.tif,-0.12671324610710144,298,-0.08086509257555008,298,-0.055193059146404266,298,-0.08593589067459106,298,-0.2226959466934204,298,-0.3810037672519684,298,-0.4915577173233032,298,-0.6150698661804199,298,-0.6852871775627136,298,298.0,-0.6668068766593933
047_03,6,047 MM V8.vsi - 20x_BF_03.tif,047_LPS_F9_095009_202205.vsi - 40x_BF_03.tif,-0.1305736005306244,329,-0.1039113774895668,329,-0.11317260563373566,329,-0.172960102558136,329,-0.32602253556251526,329,-0.44821131229400635,330,-0.5058415532112122,330,-0.6178508400917053,330,-0.6357147693634033,330,330.0,-0.6634688973426819
047_03,7,047_LPS_F9_095009_202205.vsi - 40x_BF_03.tif,047_LTA_F10_100334_202205.vsi - 40x_BF_03.tif,-0.11356981098651886,19,-0.08337590098381042,19,-0.08984161168336868,19,-0.15682747960090637,22,-0.2945984899997711,22,-0.3928897976875305,20,-0.48261675238609314,20,-0.5578901171684265,19,-0.615731418132782,21,20.0,-0.6447804570198059
047_03,8,047_LTA_F10_100334_202205.vsi - 40x_BF_03.tif,047 HE R11_1.vsi - 20x_03.tif,-0.14920614659786224,93,-0.1292329728603363,93,-0.1644950807094574,93,-0.28168410062789917,93,-0.4796125590801239,93,-0.6152380108833313,92,-0.7123907208442688,92,-0.7876436710357666,93,-0.8371439576148987,92,92.0,-0.8238455057144165
047_03,9,047 HE R11_1.vsi - 20x_03.tif,047 HE R21_1.vsi - 20x_03.tif,-0.14171357452869415,349,-0.10354427248239517,349,-0.11077325791120529,349,-0.19876053929328918,346,-0.4044027328491211,344,-0.5402805209159851,340,-0.6612547039985657,344,-0.7265188694000244,330,-0.8069073557853699,343,330.0,-0.7764915227890015
002_03,1,002 HE R1_3.vsi - 20x_03.tif,002_ST_V19S23_002_3_03.tif,-0.12453989684581757,36,-0.09238500148057938,36,-0.09706784039735794,38,-0.1694146990776062,36,-0.33744415640830994,36,-0.5173853039741516,36,-0.6029655933380127,36,-0.6591457724571228,35,-0.7285633683204651,35,35.0,-0.7407680749893188
002_03,2,002_ST_V19S23_002_3_03.tif,002_MP_F3.vsi - old_04 - 20x_BF_03.tif,-0.10507681220769882,107,-0.06786729395389557,107,-0.053740933537483215,91,-0.08877293020486832,104,-0.22199858725070953,103,-0.33838680386543274,102,-0.43075984716415405,93,-0.572211503982544,102,-0.6265786290168762,102,102.0,-0.6468583941459656
002_03,3,002_MP_F3.vsi - old_04 - 20x_BF_03.tif,002 M+ V6 HES.vsi - 20x_BF_03.tif,-0.09742793440818787,180,-0.07144523411989212,180,-0.07697078585624695,182,-0.12338261306285858,181,-0.2454611212015152,180,-0.38876307010650635,182,-0.45644745230674744,181,-0.544590950012207,181,-0.6158530116081238,181,181.0,-0.6538263559341431
002_03,4,002 M+ V6 HES.vsi - 20x_BF_03.tif,002 M- V7 HES.vsi - 20x_BF_03.tif,-0.08709688484668732,344,-0.06412544846534729,343,-0.07620783150196075,343,-0.14071029424667358,343,-0.2699720561504364,342,-0.408447265625,342,-0.45697227120399475,343,-0.5091978907585144,344,-0.5933805108070374,344,344.0,-0.6437406539916992
002_03,5,002 M- V7 HES.vsi - 20x_BF_03.tif,002 MM V8_01.vsi - 20x_BF_03.tif,-0.0843164324760437,28,-0.0650516077876091,27,-0.07784124463796616,27,-0.13939690589904785,28,-0.2652994692325592,28,-0.4027501046657562,28,-0.45267370343208313,29,-0.573913037776947,28,-0.6364806890487671,27,27.0,-0.69473797082901
002_03,6,002 MM V8_01.vsi - 20x_BF_03.tif,002_LPS_F9_094135_202205.vsi - 40x_BF_03.tif,-0.0959831103682518,336,-0.06728891283273697,341,-0.07783537358045578,332,-0.13081538677215576,332,-0.2654089331626892,333,-0.41666626930236816,338,-0.4937595725059509,333,-0.6297405362129211,338,-0.6735963821411133,333,333.0,-0.7298612594604492
002_03,7,002_LPS_F9_094135_202205.vsi - 40x_BF_03.tif,002_LTA_F10_095442_202205.vsi old_02 - 40x_BF_03.tif,-0.1112806499004364,240,-0.09193633496761322,240,-0.1057179868221283,241,-0.17143875360488892,241,-0.3031225800514221,241,-0.4262140691280365,241,-0.48097535967826843,241,-0.6137505769729614,241,-0.6174194812774658,241,241.0,-0.6724145412445068
002_03,8,002_LTA_F10_095442_202205.vsi old_02 - 40x_BF_03.tif,002 HE R11_3.vsi - 20x_03.tif,-0.09335339069366455,260,-0.06429845094680786,261,-0.05645955353975296,261,-0.07203932106494904,232,-0.15516632795333862,232,-0.2754516005516052,232,-0.34578827023506165,234,-0.43655064702033997,248,-0.5360353589057922,234,234.0,-0.5702338218688965
002_03,9,002 HE R11_3.vsi - 20x_03.tif,002 HE R21_3.vsi - 20x_03.tif,-0.11925838142633438,109,-0.08575688302516937,110,-0.08996038138866425,110,-0.15665514767169952,109,-0.31199705600738525,109,-0.4462423324584961,109,-0.5299692749977112,108,-0.6460421681404114,109,-0.6925547122955322,107,106.0,-0.6778095960617065
003_01,1,003 HE R1_1.vsi - 20x_01.tif,003_ST_V19S23_107_1_01.tif,-0.11640311777591705,231,-0.08494939655065536,231,-0.100701242685318,231,-0.1874137967824936,231,-0.38578933477401733,231,-0.5334312915802002,232,-0.629668653011322,227,-0.7238449454307556,232,-0.7773676514625549,227,227.0,-0.7441166639328003
003_01,2,003_ST_V19S23_107_1_01.tif,003_MP_F3.vsi - 20x_BF_01.tif,-0.0901229977607727,316,-0.05309450253844261,316,-0.04609910771250725,97,-0.08337278664112091,311,-0.18659627437591553,312,-0.31842735409736633,314,-0.4035625457763672,313,-0.4918641448020935,154,-0.5688565373420715,39,39.0,-0.543907880783081
003_01,3,003_MP_F3.vsi - 20x_BF_01.tif,003 M+ V6 HES.vsi - 20x_BF_01.tif,-0.09658670425415039,255,-0.059058405458927155,52,-0.049026623368263245,31,-0.08398915827274323,32,-0.18222026526927948,33,-0.2770828902721405,37,-0.33745864033699036,33,-0.4591507017612457,140,-0.5421167016029358,136,140.0,-0.513983964920044
003_01,4,003 M+ V6 HES.vsi - 20x_BF_01.tif,003 M- V7 HES.vsi - 20x_BF_01.tif,-0.10983265936374664,340,-0.07319384813308716,342,-0.07305507361888885,343,-0.10392741858959198,342,-0.18507856130599976,349,-0.27905306220054626,347,-0.35628172755241394,72,-0.4741227924823761,220,-0.5331627726554871,239,238.0,-0.4552820324897766
003_01,5,003 M- V7 HES.vsi - 20x_BF_01.tif,003 MM V8_01.vsi - 20x_BF_01.tif,-0.1030985489487648,29,-0.06969862431287766,29,-0.07059091329574585,30,-0.10998731851577759,29,-0.19307561218738556,22,-0.33062729239463806,21,-0.4182388484477997,23,-0.5506712794303894,27,-0.5921571850776672,27,26.0,-0.6038982272148132
003_01,6,003 MM V8_01.vsi - 20x_BF_01.tif,003_LPS_F9_094304_202205.vsi - 40x_BF_01.tif,-0.09755977243185043,223,-0.06611984223127365,229,-0.05923936143517494,230,-0.09220287948846817,195,-0.19430339336395264,192,-0.32160815596580505,196,-0.4179581105709076,354,-0.566024124622345,196,-0.5835676193237305,243,243.0,-0.6135520935058594
003_01,7,003_LPS_F9_094304_202205.vsi - 40x_BF_01.tif,003_LTA_F10_095615_202205.vsi - 40x_BF_01.tif,-0.09164263308048248,322,-0.05920758470892906,321,-0.04869892820715904,323,-0.07595854252576828,9,-0.16807836294174194,49,-0.2673102915287018,9,-0.33922329545021057,49,-0.4245065450668335,49,-0.5102676153182983,48,48.0,-0.5229872465133667
003_01,8,003_LTA_F10_095615_202205.vsi - 40x_BF_01.tif,003 HE R11_1.vsi - 20x_01.tif,-0.1094302386045456,94,-0.07398875057697296,69,-0.0713808685541153,69,-0.125517800450325,70,-0.2629096210002899,47,-0.3902701437473297,60,-0.48617562651634216,50,-0.5916000008583069,49,-0.66258305311203,46,46.0,-0.6512439250946045
003_01,9,003 HE R11_1.vsi - 20x_01.tif,003 HE R21_1.vsi - 20x_01.tif,-0.09769304096698761,314,-0.06618068367242813,217,-0.06536949425935745,313,-0.1141158789396286,295,-0.22310605645179749,295,-0.3090232312679291,187,-0.39007532596588135,187,-0.5059089064598083,312,-0.5718610882759094,186,185.0,-0.5435871481895447
047_01,1,047 HE R1_1.vsi - 20x_01.tif,047_ST_V10A20_007_1_01.tif,-0.10882671177387238,226,-0.07842317968606949,226,-0.07921679317951202,226,-0.12899045646190643,278,-0.25333258509635925,278,-0.4007141888141632,277,-0.5141520500183105,278,-0.6401615142822266,277,-0.6879507899284363,277,89.0,-0.6749385595321655
047_01,2,047_ST_V10A20_007_1_01.tif,047_MP_F3.vsi - 20x_BF_01.tif,-0.11936792731285095,47,-0.08836950361728668,47,-0.09848927706480026,47,-0.16420800983905792,47,-0.3147129416465759,47,-0.45044246315956116,47,-0.5538604855537415,46,-0.6725016832351685,47,-0.7283905148506165,47,47.0,-0.7278228998184204
047_01,3,047_MP_F3.vsi - 20x_BF_01.tif,047 M+ V6 HES.vsi - 20x_BF_01.tif,-0.10642853379249573,98,-0.06841733306646347,101,-0.058869779109954834,96,-0.09406314790248871,99,-0.19234377145767212,99,-0.28907686471939087,332,-0.34829869866371155,331,-0.4547172784805298,99,-0.5504459142684937,99,99.0,-0.5288175940513611
047_01,4,047 M+ V6 HES.vsi - 20x_BF_01.tif,047 M- V7 HES.vsi - 20x_BF_01.tif,-0.12003730237483978,252,-0.08132348954677582,251,-0.08157411962747574,263,-0.14490129053592682,243,-0.2896377444267273,247,-0.42004790902137756,247,-0.47542548179626465,247,-0.5975408554077148,247,-0.6442451477050781,246,246.0,-0.6096151471138
047_01,5,047 M- V7 HES.vsi - 20x_BF_01.tif,047 MM V8.vsi - 20x_BF_01.tif,-0.10446946322917938,44,-0.06567776948213577,214,-0.05651667341589928,213,-0.07980715483427048,214,-0.17569881677627563,180,-0.28753581643104553,166,-0.40202146768569946,36,-0.5623923540115356,36,-0.630090057849884,37,37.0,-0.6334612369537354
047_01,6,047 MM V8.vsi - 20x_BF_01.tif,047_LPS_F9_095009_202205.vsi - 40x_BF_01.tif,-0.1020926684141159,11,-0.06577405333518982,10,-0.07289370149374008,8,-0.1454889178276062,8,-0.30662867426872253,8,-0.4683744013309479,7,-0.5651496052742004,8,-0.6794282793998718,8,-0.7298223972320557,8,8.0,-0.7510693073272705
047_01,7,047_LPS_F9_095009_202205.vsi - 40x_BF_01.tif,047_LTA_F10_100334_202205.vsi - 40x_BF_01.tif,-0.08495618402957916,11,-0.05261339247226715,0,-0.0453701876103878,29,-0.08137241750955582,27,-0.19847649335861206,27,-0.31623873114585876,22,-0.42713335156440735,22,-0.5173738598823547,26,-0.5943901538848877,26,26.0,-0.6375516653060913
047_01,8,047_LTA_F10_100334_202205.vsi - 40x_BF_01.tif,047 HE R11_1.vsi - 20x_01.tif,-0.09460947662591934,27,-0.05828496441245079,217,-0.040505602955818176,297,-0.05248264595866203,31,-0.13357241451740265,38,-0.24144835770130157,39,-0.309809148311615,218,-0.43666306138038635,220,-0.5229297280311584,220,220.0,-0.5516900420188904
047_01,9,047 HE R11_1.vsi - 20x_01.tif,047 HE R21_1.vsi - 20x_01.tif,-0.13664177060127258,2,-0.09966248273849487,2,-0.11434003710746765,1,-0.21377138793468475,1,-0.4056475758552551,0,-0.5511711239814758,1,-0.6629868149757385,1,-0.7708561420440674,1,-0.8175773620605469,1,1.0,-0.789435625076294
004_03,1,004 HE R1_3.vsi - 20x_03.tif,004_ST_V19S23_108_3_03.tif,-0.1323610246181488,20,-0.10030187666416168,23,-0.10416613519191742,22,-0.1608077436685562,22,-0.28611862659454346,21,-0.3912120461463928,19,-0.4789099395275116,20,-0.5319690704345703,20,-0.6444170475006104,21,21.0,-0.6455813646316528
004_03,2,004_ST_V19S23_108_3_03.tif,004_MP_F3.vsi - 20x_BF_03.tif,-0.11462067812681198,143,-0.07571637630462646,143,-0.06059122085571289,143,-0.09019017964601517,177,-0.18806561827659607,177,-0.30326440930366516,178,-0.3886985778808594,180,-0.4693942666053772,143,-0.5533921122550964,143,143.0,-0.5699232816696167
004_03,3,004_MP_F3.vsi - 20x_BF_03.tif,004 M+ V6 HES.vsi - 20x_BF_03.tif,-0.11898459494113922,175,-0.07768742740154266,185,-0.05425812304019928,185,-0.07411731034517288,326,-0.17300918698310852,326,-0.2907852232456207,346,-0.3691272735595703,185,-0.4885960817337036,185,-0.552802324295044,185,185.0,-0.5739017724990845
004_03,4,004 M+ V6 HES.vsi - 20x_BF_03.tif,004 M- V7 HES.vsi - 20x_BF_03.tif,-0.13823117315769196,343,-0.09940817207098007,354,-0.08445798605680466,355,-0.11505615711212158,354,-0.213588148355484,357,-0.2955881655216217,348,-0.3804410398006439,355,-0.4593323767185211,347,-0.5455214381217957,349,349.0,-0.5174494981765747
